"playerID";"nameLast";"nameFirst";"ISO";"BA";"speedRatio";"WOBA";"SLG";"yearsPlayed";"finalGame";"debut";"G";"AB";"R";"H";"1B";"2B";"3B";"HR";"RBI";"BB";"SO";"HBP"
"santoro01";"Santo";"Ron";0.1873;0.2768;0.6566;0.3530564646355905;0.4641;14.0;"1974-09-29";"1960-06-26";2243.0;8143.0;1138.0;2254.0;1480.0;365.0;67.0;342.0;1331.0;1108.0;1343.0;38.0
"renteed01";"Renteria";"Edgar";0.1123;0.2858;0.74;0.31937003921568624;0.3981;15.0;"2011-09-28";"1996-05-10";2152.0;8142.0;1200.0;2327.0;1722.0;436.0;29.0;140.0;923.0;718.0;1182.0;31.0
"ramirar01";"Ramirez";"Aramis";0.2091;0.2831;0.607;0.35154649859943976;0.4921;17.0;"2015-10-03";"1998-05-26";2194.0;8136.0;1098.0;2303.0;1398.0;495.0;24.0;386.0;1417.0;633.0;1238.0;127.0
"loftoke01";"Lofton";"Kenny";0.1238;0.299;0.7409;0.343816350477026;0.4228;16.0;"2007-09-29";"1991-09-14";2103.0;8120.0;1528.0;2428.0;1799.0;383.0;116.0;130.0;781.0;945.0;1016.0;32.0
"mantlmi01";"Mantle";"Mickey";0.2587;0.2981;0.6058;0.4143280171972566;0.5568;17.0;"1968-09-28";"1951-04-17";2401.0;8102.0;1677.0;2415.0;1463.0;344.0;72.0;536.0;1509.0;1733.0;1710.0;13.0
"wallati01";"Wallach";"Tim";0.1585;0.2574;0.6508;0.3107174855327357;0.416;16.0;"1996-09-29";"1980-09-06";2212.0;8099.0;908.0;2085.0;1357.0;432.0;36.0;260.0;1125.0;649.0;1307.0;77.0
"gracema01";"Grace";"Mark";0.1389;0.3032;0.7018;0.3519584124904465;0.442;15.0;"2003-09-28";"1988-05-02";2245.0;8065.0;1179.0;2445.0;1716.0;511.0;45.0;173.0;1146.0;1075.0;642.0;34.0
"randowi01";"Randolph";"Willie";0.0758;0.2756;0.8032;0.3228000857816856;0.3515;17.0;"1992-10-04";"1975-07-29";2202.0;8018.0;1239.0;2210.0;1775.0;316.0;65.0;54.0;687.0;1243.0;675.0;38.0
"leeca01";"Lee";"Carlos";0.198;0.2847;0.6278;0.34657020520463144;0.4828;13.0;"2012-10-03";"1999-05-07";2099.0;7983.0;1125.0;2273.0;1427.0;469.0;19.0;358.0;1363.0;655.0;984.0;47.0
"heltoto01";"Helton";"Todd";0.2227;0.3164;0.6038;0.3981436190887496;0.5391;16.0;"2013-09-29";"1997-08-02";2247.0;7962.0;1401.0;2519.0;1521.0;592.0;37.0;369.0;1406.0;1335.0;1175.0;57.0
"murphda05";"Murphy";"Dale";0.2038;0.2652;0.6272;0.3448185915492958;0.469;17.0;"1993-05-21";"1976-09-13";2180.0;7960.0;1197.0;2111.0;1324.0;350.0;39.0;398.0;1266.0;986.0;1748.0;28.0
"cepedor01";"Cepeda";"Orlando";0.2029;0.2966;0.6499;0.356082897973527;0.4994;16.0;"1974-09-19";"1958-04-15";2124.0;7927.0;1131.0;2351.0;1528.0;417.0;27.0;379.0;1365.0;588.0;1169.0;102.0
"youngmi02";"Young";"Michael";0.1409;0.2999;0.7112;0.3360021147330296;0.4409;13.0;"2013-09-29";"2000-09-29";1970.0;7918.0;1137.0;2375.0;1689.0;441.0;60.0;185.0;1030.0;575.0;1235.0;22.0
